id,Age,Gender,Annual Income,Marital Status,Number of Dependents,Education Level,Occupation,Health Score,Location,Policy Type,Previous Claims,Vehicle Age,Credit Score,Insurance Duration,Policy Start Date,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount
573,56.0,Male,3815.0,Divorced,,Bachelor's,,,Suburban,Comprehensive,0.0,14.0,787.0,9.0,2020-08-16 15:21:39.114118,Poor,Yes,Monthly,House,558.0
574,44.0,Female,,Single,0.0,Bachelor's,,23.90845902622681,Rural,Premium,1.0,1.0,641.0,4.0,2023-08-28 15:21:39.134960,Poor,No,Monthly,Condo,287.0
575,59.0,Male,1280.0,Single,4.0,High School,Employed,22.869311968286542,Rural,Premium,2.0,9.0,350.0,1.0,2023-10-31 15:21:39.128286,Good,No,Weekly,House,1163.0
576,34.0,Female,63484.0,Single,4.0,Bachelor's,Employed,11.753615452461124,Rural,Basic,1.0,12.0,618.0,2.0,2020-05-26 15:21:39.224915,Poor,Yes,Daily,Apartment,91.0
577,56.0,Female,8073.0,Single,1.0,Master's,,26.73540579842917,Rural,Basic,1.0,0.0,743.0,2.0,2023-05-27 15:21:39.155231,Good,No,Rarely,House,678.0
578,51.0,Male,18051.0,Divorced,,Master's,Self-Employed,16.087077462347615,Rural,Basic,2.0,6.0,548.0,8.0,2022-07-04 15:21:39.263607,,Yes,Weekly,Apartment,658.0
579,60.0,Male,2894.0,Single,,High School,Self-Employed,,Urban,Premium,1.0,19.0,466.0,3.0,2023-05-22 15:21:39.087123,Poor,Yes,Weekly,Apartment,1185.0
580,26.0,Female,58904.0,Married,2.0,Bachelor's,Unemployed,10.882090863855929,Urban,Premium,1.0,13.0,392.0,5.0,2020-05-24 15:21:39.082499,Good,No,Rarely,Apartment,1616.0
581,44.0,Male,14894.0,Single,0.0,PhD,Employed,8.27542945671359,Suburban,Basic,1.0,14.0,496.0,4.0,2021-01-28 15:21:39.208842,Poor,No,Monthly,Condo,834.0
582,62.0,Male,44302.0,Single,4.0,PhD,Unemployed,16.638729080663335,Urban,Basic,1.0,6.0,491.0,8.0,2020-06-25 15:21:39.190215,Average,Yes,Monthly,Apartment,807.0
583,29.0,Male,2957.0,Divorced,0.0,PhD,Unemployed,18.388061600566267,Rural,Premium,,12.0,437.0,9.0,2022-03-02 15:21:39.148733,Poor,No,Rarely,Apartment,2155.0
584,55.0,Female,23494.0,,2.0,Master's,,6.891740357619428,Suburban,Premium,,19.0,702.0,8.0,2024-07-14 15:21:39.237118,Average,Yes,Monthly,House,1085.0
585,31.0,Female,1018.0,Married,,PhD,Self-Employed,37.68122682850236,Suburban,Premium,2.0,12.0,635.0,1.0,2021-01-21 15:21:39.285112,Poor,No,Rarely,House,39.0
586,27.0,Female,40252.0,Single,0.0,Master's,Employed,,Rural,Comprehensive,2.0,3.0,566.0,7.0,2022-07-30 15:21:39.223901,Average,No,Weekly,Condo,785.0
587,60.0,Male,6861.0,Married,0.0,Master's,Employed,16.774628602486473,Rural,Comprehensive,1.0,19.0,543.0,1.0,2023-05-11 15:21:39.223901,Good,Yes,Daily,House,822.0
588,49.0,Female,46916.0,Divorced,2.0,Bachelor's,,17.59459024709531,Suburban,Comprehensive,1.0,16.0,,9.0,2021-06-21 15:21:39.155231,Average,Yes,Daily,Apartment,411.0
589,63.0,Male,48676.0,Divorced,2.0,Master's,Self-Employed,24.936721780387018,Rural,Comprehensive,1.0,17.0,424.0,1.0,2024-05-05 15:21:39.134960,Poor,No,Rarely,Apartment,1507.0
590,42.0,Male,5037.0,Single,3.0,Master's,,23.898047236737284,Suburban,Basic,1.0,8.0,394.0,5.0,2022-06-09 15:21:39.257696,Average,No,Daily,House,1560.0
591,59.0,Male,2098.0,Single,4.0,Bachelor's,Employed,41.17086428304286,Suburban,Basic,2.0,10.0,844.0,1.0,2021-08-20 15:21:39.237118,,Yes,Monthly,Apartment,3929.0
592,28.0,Male,8894.0,Married,1.0,PhD,Unemployed,16.636825565297286,Rural,Premium,,10.0,595.0,9.0,2022-01-19 15:21:39.093681,Good,No,Rarely,Apartment,3961.0
593,40.0,Female,7894.0,Divorced,1.0,Bachelor's,Self-Employed,30.65498252225932,Rural,Premium,2.0,18.0,508.0,5.0,2021-09-13 15:21:39.155231,Average,No,Weekly,House,688.0
594,26.0,Female,1588.0,Divorced,1.0,High School,Employed,47.33693958400439,Urban,Basic,2.0,0.0,825.0,1.0,2021-01-17 15:21:39.094752,Average,Yes,Daily,House,662.0
595,33.0,Female,10130.0,Single,3.0,Bachelor's,Unemployed,7.184215884010103,Rural,Basic,,11.0,756.0,1.0,2021-11-14 15:21:39.155231,Poor,No,Weekly,Condo,478.0
596,52.0,Male,17883.0,Single,0.0,PhD,Employed,30.59291266958021,Suburban,Premium,0.0,2.0,431.0,9.0,2022-01-22 15:21:39.155231,Good,No,Weekly,Apartment,1136.0
597,18.0,Female,123853.0,Divorced,2.0,PhD,Self-Employed,38.09287856965141,Suburban,Premium,,5.0,437.0,6.0,2023-07-10 15:21:39.237118,,Yes,Weekly,Condo,1177.0
598,31.0,Male,11881.0,Divorced,4.0,PhD,Self-Employed,19.956751747136288,Rural,Comprehensive,,12.0,805.0,2.0,2021-03-16 15:21:39.170099,Average,No,Weekly,House,1259.0
599,54.0,Male,16079.0,Single,1.0,Bachelor's,Self-Employed,9.247021479316974,Urban,Basic,0.0,17.0,476.0,9.0,2021-10-14 15:21:39.093681,Good,Yes,Weekly,Apartment,2139.0
600,56.0,Female,82586.0,Single,0.0,Master's,Unemployed,8.17276428127964,Rural,Basic,3.0,3.0,581.0,1.0,2024-05-06 15:21:39.148733,,No,Daily,Apartment,3514.0
601,23.0,Male,16281.0,Single,2.0,High School,,22.36156737158977,Rural,Premium,3.0,6.0,820.0,9.0,2023-09-17 15:21:39.237118,,Yes,Monthly,Apartment,479.0
602,28.0,Male,20683.0,Single,3.0,High School,Employed,40.85467824605994,Urban,Premium,,8.0,,1.0,2023-11-06 15:21:39.212862,Good,Yes,Weekly,Condo,370.0
603,23.0,Male,50711.0,Single,3.0,PhD,Self-Employed,44.08378085876177,Urban,Basic,2.0,13.0,381.0,1.0,2021-01-23 15:21:39.080440,Poor,No,Rarely,House,2192.0
604,57.0,Male,38140.0,Married,4.0,Bachelor's,Employed,21.86936541665285,Suburban,Comprehensive,,0.0,679.0,5.0,2024-01-19 15:21:39.208842,Average,Yes,Daily,Apartment,874.0
605,54.0,Male,,Married,4.0,High School,Unemployed,37.31884084233492,Urban,Premium,1.0,2.0,349.0,3.0,2023-09-17 15:21:39.186212,Average,No,Weekly,Condo,705.0
606,63.0,Male,79560.0,Divorced,1.0,Bachelor's,Unemployed,31.045319534386906,Suburban,Premium,,5.0,,3.0,2022-04-13 15:21:39.194829,Good,No,Daily,Apartment,133.0
607,33.0,Female,6963.0,Single,1.0,Bachelor's,Unemployed,40.5577353474892,Suburban,Premium,,10.0,807.0,2.0,2021-04-08 15:21:39.144722,Poor,Yes,Rarely,House,1245.0
608,38.0,Female,29055.0,Single,1.0,High School,,15.87637642233843,Urban,Premium,3.0,7.0,625.0,7.0,2024-03-17 15:21:39.092127,Good,No,Weekly,House,541.0
609,30.0,Male,6832.0,Single,2.0,High School,Employed,15.143763934589453,Rural,Basic,3.0,8.0,415.0,5.0,2020-07-11 15:21:39.085129,Good,Yes,Rarely,Condo,3051.0
610,27.0,Male,18058.0,Divorced,0.0,Bachelor's,Unemployed,34.5473893980828,Urban,Comprehensive,2.0,3.0,506.0,5.0,2022-06-24 15:21:39.172097,Average,Yes,Weekly,Apartment,614.0
611,62.0,Male,2689.0,Divorced,3.0,PhD,Unemployed,29.76934333789884,Rural,Comprehensive,2.0,15.0,659.0,2.0,2020-07-25 15:21:39.134960,Poor,Yes,Rarely,Condo,849.0
612,28.0,Female,114093.0,Divorced,4.0,Bachelor's,,31.82787001475517,Urban,Comprehensive,,14.0,544.0,5.0,2022-11-11 15:21:39.155231,Average,No,Rarely,House,359.0
613,51.0,Female,10847.0,Divorced,,High School,,39.12335371267285,Suburban,Basic,1.0,18.0,829.0,3.0,2021-07-12 15:21:39.246098,Poor,No,Weekly,Condo,776.0
614,55.0,Male,43414.0,Single,,Master's,,27.85898532071199,Suburban,Comprehensive,1.0,11.0,544.0,7.0,2020-07-10 15:21:39.155231,Poor,No,Daily,House,769.0
615,18.0,Female,28863.0,Married,3.0,PhD,Unemployed,39.193092520950806,Rural,Comprehensive,,13.0,,1.0,2023-07-24 15:21:39.255696,Good,Yes,Weekly,Condo,1537.0
616,45.0,Female,32833.0,Married,3.0,Master's,,5.6647551189596745,Suburban,Comprehensive,2.0,7.0,767.0,3.0,2024-02-10 15:21:39.276901,Poor,Yes,Rarely,House,1290.0
617,38.0,Male,18453.0,Divorced,4.0,Bachelor's,Self-Employed,24.76484152489475,Rural,Premium,,17.0,783.0,7.0,2020-03-15 15:21:39.155231,Good,No,Rarely,Apartment,639.0
618,,Male,27401.0,Divorced,0.0,Master's,Employed,29.881800409641347,Suburban,Premium,,16.0,566.0,6.0,2021-06-24 15:21:39.194829,Poor,No,Rarely,Apartment,884.0
619,53.0,Female,43475.0,Married,2.0,High School,Unemployed,11.00388015387528,Suburban,Comprehensive,0.0,15.0,511.0,5.0,2021-05-21 15:21:39.134960,Average,No,Rarely,Condo,1827.0
620,57.0,Male,24712.0,Divorced,3.0,Master's,Employed,32.974756525112525,Suburban,Basic,2.0,17.0,473.0,2.0,2024-02-29 15:21:39.237118,Poor,Yes,Rarely,Condo,1332.0
621,57.0,Female,1786.0,Single,0.0,Master's,,51.58781677676788,Urban,Premium,,13.0,521.0,6.0,2021-05-07 15:21:39.155231,Poor,No,Weekly,House,894.0
622,52.0,Female,1576.0,Divorced,3.0,Bachelor's,,37.88291163808581,Urban,Premium,,10.0,,5.0,2022-09-25 15:21:39.267454,Average,No,Weekly,House,2248.0
623,,Male,9852.0,Married,1.0,Master's,Unemployed,32.09535688383024,Rural,Comprehensive,,12.0,,2.0,2022-11-28 15:21:39.128286,Good,Yes,Monthly,House,1619.0
624,41.0,Male,36560.0,Divorced,1.0,High School,Employed,3.506464163785853,Urban,Comprehensive,0.0,8.0,785.0,3.0,2020-01-11 15:21:39.149731,Good,Yes,Daily,House,93.0
625,23.0,Female,84920.0,Divorced,3.0,High School,Unemployed,14.86538653472753,Urban,Basic,0.0,10.0,442.0,4.0,2024-04-02 15:21:39.144722,Average,Yes,Daily,House,1074.0
626,54.0,Female,128937.0,Single,,PhD,Self-Employed,13.80279215563156,Urban,Comprehensive,4.0,7.0,482.0,9.0,2024-01-07 15:21:39.245086,Average,Yes,Weekly,Apartment,1744.0
627,43.0,Female,,Single,1.0,PhD,Self-Employed,,Rural,Comprehensive,3.0,5.0,,8.0,2024-07-07 15:21:39.134960,Good,Yes,Rarely,Condo,1110.0
628,33.0,Male,28665.0,Divorced,2.0,PhD,Unemployed,29.039670612091445,Rural,Comprehensive,,11.0,516.0,5.0,2024-04-20 15:21:39.258696,Good,Yes,Weekly,Apartment,3416.0
629,51.0,Female,37486.0,Married,1.0,High School,,6.788587500697814,Suburban,Premium,1.0,9.0,846.0,4.0,2022-04-23 15:21:39.134960,Average,No,Rarely,Condo,2610.0
630,61.0,Male,35790.0,Married,3.0,High School,,3.9377862834775,Suburban,Premium,,2.0,839.0,3.0,2019-10-18 15:21:39.214388,,No,Monthly,House,671.0
631,44.0,Male,10788.0,Single,4.0,High School,Self-Employed,19.263629529801328,Rural,Premium,1.0,15.0,553.0,3.0,2024-03-15 15:21:39.175719,Poor,No,Daily,Condo,556.0
632,46.0,Female,44334.0,Married,2.0,Master's,,29.72366991951077,Suburban,Comprehensive,1.0,12.0,828.0,8.0,2022-10-27 15:21:39.176717,Poor,Yes,Weekly,Apartment,1263.0
633,26.0,Female,1027.0,Divorced,1.0,Bachelor's,Unemployed,26.81900738937246,Suburban,Premium,,4.0,731.0,1.0,2022-10-28 15:21:39.282785,Average,No,Daily,House,27.0
634,64.0,Female,55017.0,Single,0.0,High School,Self-Employed,16.295723770109493,Suburban,Premium,,2.0,456.0,2.0,2022-08-12 15:21:39.155231,Poor,Yes,Rarely,House,522.0
635,34.0,Male,77630.0,Single,4.0,Master's,Self-Employed,12.093977244477877,Suburban,Basic,2.0,19.0,325.0,8.0,2019-12-13 15:21:39.226954,Good,Yes,Monthly,House,2859.0
636,48.0,Female,45279.0,Divorced,3.0,PhD,,30.8875851663602,Suburban,Comprehensive,0.0,17.0,756.0,7.0,2023-01-26 15:21:39.117183,Average,No,Monthly,Condo,1709.0
637,35.0,Female,5035.0,Divorced,1.0,Master's,Unemployed,31.44262226077539,Rural,Basic,,13.0,581.0,1.0,2021-01-01 15:21:39.134960,Poor,No,Rarely,Condo,1639.0
638,60.0,Female,14469.0,Divorced,2.0,Bachelor's,Employed,16.723735044034484,Rural,Comprehensive,1.0,11.0,,5.0,2020-12-04 15:21:39.155231,Average,No,Rarely,Apartment,570.0
639,41.0,Male,44973.0,Single,4.0,Bachelor's,Unemployed,11.013520313333576,Suburban,Basic,1.0,8.0,685.0,3.0,2023-07-06 15:21:39.122134,Good,No,Daily,House,1523.0
640,24.0,Male,75947.0,Divorced,0.0,Master's,Unemployed,23.95544437916585,Rural,Comprehensive,,12.0,461.0,3.0,2020-02-26 15:21:39.134960,Poor,No,Monthly,Condo,62.0
641,45.0,Female,103682.0,Married,,Master's,Self-Employed,40.93957954035898,Suburban,Premium,1.0,13.0,519.0,9.0,2023-06-22 15:21:39.134960,Good,No,Weekly,Condo,227.0
642,33.0,Female,12963.0,Single,2.0,High School,Self-Employed,15.965603735702263,Rural,Basic,2.0,16.0,822.0,2.0,2023-05-12 15:21:39.134960,Average,Yes,Daily,Condo,587.0
643,20.0,Male,43765.0,Single,0.0,High School,,16.052319243012516,Suburban,Comprehensive,0.0,0.0,547.0,1.0,2021-01-27 15:21:39.208842,Average,Yes,Daily,House,1290.0
644,21.0,Female,43901.0,Married,,Bachelor's,Unemployed,27.660968350702536,Suburban,Basic,0.0,2.0,836.0,9.0,2020-06-26 15:21:39.237118,Good,Yes,Weekly,House,755.0
645,59.0,Female,20644.0,Married,3.0,PhD,Employed,45.867885382046445,Urban,Basic,,14.0,302.0,2.0,2020-11-22 15:21:39.171102,Average,Yes,Daily,Condo,4059.0
646,47.0,Female,44756.0,,1.0,Master's,Unemployed,27.69346597662277,Rural,Basic,,0.0,487.0,9.0,2020-01-23 15:21:39.155231,Poor,No,Rarely,House,110.0
647,64.0,Male,83902.0,Single,3.0,Master's,,39.76986399292682,Suburban,Premium,,14.0,,5.0,2024-06-18 15:21:39.236064,Good,Yes,Monthly,Apartment,223.0
648,49.0,Male,8054.0,Divorced,3.0,Master's,Employed,,Urban,Basic,0.0,10.0,594.0,7.0,2023-04-04 15:21:39.192212,Good,Yes,Monthly,Apartment,496.0
649,64.0,Male,107972.0,Divorced,3.0,PhD,Employed,32.55196729679232,Urban,Premium,0.0,9.0,724.0,8.0,2023-07-11 15:21:39.237118,Good,Yes,Rarely,House,48.0
650,21.0,Male,25011.0,Single,0.0,PhD,,5.835652877130803,Rural,Premium,3.0,16.0,543.0,4.0,2022-04-20 15:21:39.102694,Poor,No,Daily,Apartment,586.0
651,26.0,Female,2561.0,Married,1.0,High School,,13.065113182568252,Rural,Comprehensive,2.0,11.0,827.0,7.0,2020-07-14 15:21:39.096739,Good,No,Weekly,House,662.0
652,26.0,Female,2845.0,Divorced,0.0,PhD,Unemployed,27.06865190003431,Suburban,Comprehensive,,11.0,495.0,8.0,2022-05-25 15:21:39.228521,Average,Yes,Monthly,Apartment,1503.0
653,30.0,Female,24752.0,Single,2.0,High School,Unemployed,,Rural,Comprehensive,,11.0,758.0,7.0,2022-01-16 15:21:39.201446,,No,Rarely,Apartment,1216.0
654,40.0,Female,58195.0,Single,3.0,Master's,Unemployed,9.988687609032617,Rural,Premium,0.0,8.0,309.0,9.0,2024-07-26 15:21:39.237118,Good,Yes,Monthly,Condo,481.0
655,39.0,Male,149473.0,Single,2.0,Bachelor's,Unemployed,12.91912803838382,Suburban,Comprehensive,1.0,14.0,378.0,6.0,2021-02-24 15:21:39.187211,Poor,Yes,Monthly,Apartment,208.0
656,55.0,Female,5874.0,Single,0.0,High School,Employed,22.988787184415298,Rural,Premium,,10.0,578.0,7.0,2020-10-12 15:21:39.149731,Average,Yes,Weekly,Apartment,955.0
657,29.0,Female,15456.0,Married,1.0,PhD,Unemployed,48.06818998969732,Urban,Premium,0.0,8.0,567.0,1.0,2023-02-23 15:21:39.259788,Average,Yes,Rarely,House,1632.0
658,60.0,Male,18297.0,Divorced,4.0,PhD,Employed,35.57107380579218,Rural,Comprehensive,1.0,5.0,775.0,1.0,2022-02-20 15:21:39.237118,Average,Yes,Daily,Condo,581.0
659,36.0,Male,8258.0,Single,2.0,Bachelor's,,26.919993200651763,Suburban,Comprehensive,0.0,14.0,576.0,7.0,2020-11-15 15:21:39.143708,Poor,No,Daily,House,694.0
660,34.0,Female,19287.0,Married,3.0,Master's,Self-Employed,47.115824408133925,Suburban,Basic,2.0,7.0,492.0,1.0,2021-04-21 15:21:39.204790,Good,Yes,Daily,House,1149.0
661,58.0,Male,31275.0,Single,4.0,PhD,Self-Employed,12.89076803614854,Rural,Premium,0.0,19.0,705.0,1.0,2022-02-21 15:21:39.155231,Poor,No,Monthly,Condo,1186.0
662,64.0,Female,46439.0,Single,3.0,High School,Self-Employed,18.06659736806816,Urban,Comprehensive,1.0,4.0,497.0,6.0,2020-04-09 15:21:39.205850,Poor,Yes,Weekly,Condo,327.0
663,62.0,Female,20734.0,Single,4.0,PhD,Employed,22.27581423302385,Suburban,Premium,1.0,9.0,687.0,4.0,2021-07-04 15:21:39.097737,Poor,No,Monthly,Condo,1409.0
664,23.0,Male,31146.0,Married,3.0,PhD,Unemployed,29.66069992463779,Suburban,Comprehensive,0.0,15.0,722.0,5.0,2021-10-18 15:21:39.097737,Poor,Yes,Monthly,Apartment,718.0
665,24.0,Female,92776.0,Divorced,,PhD,,13.579932171532953,Suburban,Premium,,1.0,452.0,2.0,2024-02-17 15:21:39.279729,Good,Yes,Monthly,Apartment,80.0
666,26.0,Female,2369.0,Divorced,2.0,Bachelor's,,5.250147580108725,Suburban,Basic,2.0,17.0,797.0,6.0,2024-05-25 15:21:39.197445,Poor,Yes,Monthly,House,739.0
667,58.0,Female,15886.0,Divorced,,Bachelor's,Unemployed,20.847414476927064,Suburban,Basic,2.0,18.0,,4.0,2022-10-02 15:21:39.134960,Average,Yes,Weekly,House,1867.0
668,20.0,Male,55964.0,Single,,Master's,Employed,51.23332834417711,Rural,Premium,3.0,19.0,,8.0,2019-10-26 15:21:39.184157,Average,Yes,Rarely,Condo,3097.0
669,29.0,Female,12096.0,Single,2.0,Master's,Self-Employed,33.68774548540026,Suburban,Premium,2.0,16.0,568.0,5.0,2021-02-14 15:21:39.235012,Poor,No,Weekly,Apartment,30.0
670,63.0,Male,61400.0,Divorced,2.0,High School,Self-Employed,14.724666491013052,Suburban,Comprehensive,1.0,11.0,,8.0,2024-01-03 15:21:39.280784,Good,No,Daily,House,105.0
671,49.0,Male,718.0,Married,0.0,High School,Employed,10.907456998707987,Rural,Premium,2.0,15.0,596.0,2.0,2021-05-21 15:21:39.155231,Average,Yes,Monthly,House,1724.0
672,34.0,Male,91358.0,Divorced,3.0,High School,Self-Employed,,Urban,Premium,0.0,7.0,816.0,7.0,2021-07-23 15:21:39.172097,Good,Yes,Monthly,House,2657.0
673,26.0,Female,11151.0,Single,,PhD,Self-Employed,,Suburban,Basic,0.0,10.0,531.0,4.0,2024-04-17 15:21:39.222387,Poor,No,Daily,Condo,1447.0
674,31.0,Male,24280.0,Married,,Master's,Employed,39.15808784279125,Urban,Premium,0.0,9.0,470.0,2.0,2022-01-18 15:21:39.290098,Average,No,Daily,House,474.0
675,32.0,Female,27365.0,Divorced,4.0,Master's,Employed,29.053801579068427,Suburban,Premium,1.0,8.0,,8.0,2024-02-15 15:21:39.251142,Average,Yes,Monthly,House,597.0
676,25.0,Female,92648.0,Single,4.0,PhD,,32.18486237358375,Suburban,Basic,,5.0,449.0,7.0,2023-01-23 15:21:39.102694,Good,Yes,Weekly,Apartment,20.0
677,29.0,Female,3561.0,Single,4.0,PhD,Self-Employed,50.93425882800193,Suburban,Basic,0.0,2.0,,9.0,2024-01-31 15:21:39.091080,Good,No,Rarely,House,4366.0
678,62.0,Male,,Single,,Master's,,51.726012581283655,Urban,Comprehensive,,7.0,,3.0,2021-02-25 15:21:39.155231,Poor,Yes,Rarely,Condo,1737.0
679,31.0,Female,119757.0,Divorced,2.0,Master's,Self-Employed,31.352692840322664,Urban,Comprehensive,2.0,7.0,694.0,3.0,2022-07-11 15:21:39.257696,,No,Daily,House,886.0
680,19.0,Female,14962.0,Single,2.0,Bachelor's,Unemployed,33.13986565571938,Rural,Comprehensive,1.0,13.0,555.0,6.0,2021-11-20 15:21:39.237118,Poor,No,Monthly,Condo,38.0
681,37.0,Female,1106.0,Single,0.0,Master's,Employed,23.09783523695976,Urban,Comprehensive,2.0,8.0,709.0,8.0,2020-02-02 15:21:39.237118,Poor,No,Rarely,Condo,468.0
682,33.0,Male,46623.0,Married,,PhD,Self-Employed,,Rural,Premium,0.0,17.0,391.0,4.0,2023-02-28 15:21:39.244069,Poor,No,Monthly,House,1341.0
683,58.0,Female,3344.0,Divorced,3.0,High School,Unemployed,37.84789318471312,Urban,Premium,0.0,10.0,571.0,1.0,2020-10-22 15:21:39.106582,Good,Yes,Monthly,Apartment,3577.0
684,20.0,Female,,Single,1.0,Bachelor's,Unemployed,48.59607881347023,Suburban,Basic,0.0,2.0,417.0,2.0,2023-01-02 15:21:39.145732,Average,Yes,Daily,Condo,321.0
685,37.0,Male,33472.0,Single,2.0,Bachelor's,,41.98136086578973,Urban,Basic,3.0,4.0,346.0,9.0,2021-02-07 15:21:39.165120,Average,No,Rarely,Apartment,569.0
686,36.0,Female,111019.0,Divorced,0.0,PhD,Unemployed,40.53214463319307,Urban,Comprehensive,0.0,16.0,382.0,7.0,2020-12-23 15:21:39.177724,Good,No,Daily,Condo,393.0
687,23.0,Male,20797.0,Married,1.0,Master's,,11.814900959882642,Rural,Premium,1.0,15.0,679.0,9.0,2022-02-06 15:21:39.202448,Poor,Yes,Rarely,Condo,30.0
688,32.0,Female,4045.0,Divorced,4.0,Bachelor's,Employed,8.945687990779714,Suburban,Comprehensive,0.0,9.0,639.0,7.0,2021-10-18 15:21:39.155231,,Yes,Weekly,Condo,474.0
689,44.0,Male,16071.0,Married,,Bachelor's,,16.80493064536286,Urban,Premium,0.0,8.0,719.0,6.0,2022-10-23 15:21:39.143708,Good,No,Rarely,Condo,852.0
690,57.0,Female,39681.0,Married,1.0,High School,,18.64787830703838,Rural,Comprehensive,,4.0,591.0,5.0,2020-09-02 15:21:39.145732,Average,No,Rarely,Condo,1653.0
691,50.0,Female,3494.0,Single,1.0,Bachelor's,Self-Employed,7.664706343869936,Urban,Premium,2.0,18.0,396.0,9.0,2024-06-17 15:21:39.095696,Average,Yes,Rarely,Condo,726.0
692,38.0,Female,36806.0,Divorced,2.0,Bachelor's,Unemployed,9.355855420221022,Suburban,Comprehensive,0.0,4.0,584.0,2.0,2022-11-03 15:21:39.211806,Poor,Yes,Weekly,House,1079.0
693,61.0,Female,20659.0,Married,1.0,High School,,33.77683799493048,Rural,Premium,0.0,15.0,731.0,6.0,2020-04-21 15:21:39.237118,Good,Yes,Rarely,House,1270.0
694,29.0,Female,20897.0,Single,0.0,Bachelor's,,11.717659801772122,Rural,Comprehensive,1.0,10.0,572.0,1.0,2023-01-28 15:21:39.134960,Good,Yes,Rarely,Condo,23.0
695,19.0,Male,25662.0,Married,,PhD,Self-Employed,24.979579528472456,Rural,Premium,1.0,1.0,834.0,8.0,2023-06-06 15:21:39.206847,Average,No,Daily,Condo,713.0
696,31.0,Male,4692.0,Single,0.0,Master's,Employed,40.83635196392665,Suburban,Basic,0.0,9.0,359.0,1.0,2023-05-23 15:21:39.272456,Good,Yes,Weekly,House,1133.0
697,58.0,Male,9073.0,Single,,PhD,Employed,22.722605403796408,Urban,Premium,0.0,14.0,602.0,8.0,2021-02-19 15:21:39.244069,Poor,Yes,Daily,Apartment,481.0
698,37.0,Female,35178.0,Single,1.0,Bachelor's,Self-Employed,25.99100951991769,Urban,Premium,1.0,15.0,533.0,3.0,2023-02-05 15:21:39.102694,Good,Yes,Weekly,Apartment,494.0
699,47.0,Male,7857.0,Divorced,0.0,High School,Unemployed,24.8024399381563,Rural,Basic,0.0,14.0,463.0,5.0,2023-08-22 15:21:39.192212,Poor,Yes,Rarely,Apartment,466.0
700,37.0,Female,,Single,3.0,Bachelor's,,29.936143976588586,Rural,Comprehensive,0.0,9.0,457.0,5.0,2020-11-09 15:21:39.205850,Poor,Yes,Weekly,Condo,2401.0
701,62.0,Female,4918.0,Single,1.0,Bachelor's,Self-Employed,18.88472759278364,Suburban,Basic,0.0,13.0,381.0,9.0,2021-04-20 15:21:39.165120,Poor,No,Daily,Condo,1203.0
702,24.0,Male,73300.0,Single,2.0,Bachelor's,Self-Employed,6.90630407543263,Rural,Comprehensive,2.0,14.0,604.0,9.0,2021-08-21 15:21:39.155231,Average,No,Rarely,Condo,434.0
703,26.0,Female,36274.0,Single,4.0,Bachelor's,Employed,9.898671069832096,Suburban,Premium,0.0,18.0,,7.0,2021-07-27 15:21:39.093681,Good,Yes,Weekly,Apartment,847.0
704,49.0,Female,61550.0,Single,0.0,High School,Unemployed,38.8243073317824,Rural,Premium,,18.0,796.0,4.0,2023-07-17 15:21:39.170099,Average,No,Weekly,Apartment,364.0
705,44.0,Male,1333.0,Married,2.0,Bachelor's,Employed,46.93393179166237,Rural,Basic,1.0,3.0,477.0,5.0,2023-11-24 15:21:39.155231,Good,No,Monthly,Apartment,562.0
706,31.0,Male,3029.0,Divorced,3.0,PhD,Self-Employed,10.619334768274785,Suburban,Premium,0.0,6.0,631.0,5.0,2020-02-10 15:21:39.092127,Average,No,Rarely,Apartment,25.0
707,64.0,Male,84311.0,Divorced,4.0,PhD,Unemployed,18.05813365512025,Suburban,Premium,,7.0,833.0,4.0,2023-11-29 15:21:39.123711,,Yes,Monthly,House,226.0
708,47.0,Male,17963.0,Single,2.0,High School,,23.58185875123707,Urban,Basic,1.0,7.0,757.0,3.0,2021-03-05 15:21:39.276901,Good,Yes,Weekly,Condo,1081.0
709,23.0,Female,1026.0,Single,1.0,Master's,,4.31390003397912,Suburban,Premium,2.0,16.0,796.0,5.0,2021-05-13 15:21:39.252145,Poor,No,Rarely,House,1743.0
710,64.0,Female,15881.0,Divorced,2.0,Master's,,41.753745377487625,Suburban,Comprehensive,1.0,15.0,784.0,1.0,2024-03-26 15:21:39.253660,Good,No,Daily,House,82.0
711,27.0,Female,53366.0,Single,1.0,High School,,27.25170729220836,Rural,Basic,1.0,7.0,341.0,2.0,2023-11-04 15:21:39.155231,Good,Yes,Monthly,Apartment,1099.0
712,20.0,Male,14054.0,Married,1.0,High School,,38.92260088078958,Urban,Basic,,11.0,,9.0,2021-01-14 15:21:39.155231,Poor,Yes,Rarely,Apartment,724.0
713,46.0,Female,27666.0,Divorced,4.0,Master's,Self-Employed,22.027833770761227,Urban,Basic,,18.0,433.0,8.0,2022-08-07 15:21:39.094752,,Yes,Rarely,Condo,818.0
714,25.0,Female,18073.0,Single,0.0,PhD,Self-Employed,39.91875690684705,Suburban,Comprehensive,1.0,2.0,762.0,1.0,2019-08-20 15:21:39.225916,,No,Daily,Condo,2446.0
715,52.0,Female,3941.0,Married,2.0,PhD,Employed,32.892519584516805,Rural,Comprehensive,1.0,2.0,431.0,9.0,2021-12-21 15:21:39.098696,,Yes,Weekly,Condo,573.0
